fips,SCC,Pollutant,Emissions,type,year
24510,2230072330,PM25-PRI,0.00687727,ON-ROAD,2008
24510,2201040310,PM25-PRI,0.0622881,ON-ROAD,2008
42101,2230072230,PM25-PRI,0.037067,ON-ROAD,2008
24510,2230075290,PM25-PRI,0.425011,ON-ROAD,2008
24510,2201070250,PM25-PRI,0.132864,ON-ROAD,2008
24510,2230071310,PM25-PRI,0.00336889,ON-ROAD,2008
42101,2201020330,PM25-PRI,0.0918595,ON-ROAD,2008
24510,2230072230,PM25-PRI,0.0387473,ON-ROAD,2008
42101,2201080250,PM25-PRI,0.0565764,ON-ROAD,2008
42101,2230072250,PM25-PRI,0.061556,ON-ROAD,2008
24510,2230072250,PM25-PRI,0.00177428,ON-ROAD,2008
24510,2230073270,PM25-PRI,1.6194,ON-ROAD,2008
24510,2201080290,PM25-PRI,0.0256958,ON-ROAD,2008
42101,2201070330,PM25-PRI,0.611144,ON-ROAD,2008
42101,2230075250,PM25-PRI,0.136187,ON-ROAD,2008
42101,2201080270,PM25-PRI,0.434157,ON-ROAD,2008
24510,2230001170,PM25-PRI,2.15E-06,ON-ROAD,2008
24510,2230075250,PM25-PRI,0.000749028,ON-ROAD,2008
24510,2201001190,PM25-PRI,0.00240174,ON-ROAD,2008
42101,2201070290,PM25-PRI,0.0908508,ON-ROAD,2008
42101,2201080290,PM25-PRI,0.0182329,ON-ROAD,2008
42101,2230001250,PM25-PRI,0.000966075,ON-ROAD,2008
24510,2230060250,PM25-PRI,0.0543915,ON-ROAD,2008
42101,2230075290,PM25-PRI,0.589551,ON-ROAD,2008
24510,2230073270,PM25-PRI,0.0351269,ON-ROAD,2008
42101,2201001270,PM25-PRI,8.08472,ON-ROAD,2008
42101,2230074290,PM25-PRI,0.21861,ON-ROAD,2008
24510,2230060310,PM25-PRI,0.00748115,ON-ROAD,2008
24510,2230072270,PM25-PRI,0.360509,ON-ROAD,2008
24510,2201020310,PM25-PRI,0.377301,ON-ROAD,2008
24510,2201020270,PM25-PRI,0.707285,ON-ROAD,2008
42101,2230001310,PM25-PRI,0.000777894,ON-ROAD,2008
24510,2201001250,PM25-PRI,0.155505,ON-ROAD,2008
24510,2230074190,PM25-PRI,0.000388823,ON-ROAD,2008
42101,2230060230,PM25-PRI,0.131014,ON-ROAD,2008
24510,2230071310,PM25-PRI,0.00899481,ON-ROAD,2008
42101,2201040310,PM25-PRI,0.189648,ON-ROAD,2008
24510,2230071250,PM25-PRI,0.0633981,ON-ROAD,2008
42101,2230073230,PM25-PRI,0.0850488,ON-ROAD,2008
24510,2201040310,PM25-PRI,0.146701,ON-ROAD,2008
42101,2230074270,PM25-PRI,0.252705,ON-ROAD,2008
24510,2230073170,PM25-PRI,0.00187386,ON-ROAD,2008
24510,2230074290,PM25-PRI,3.45069,ON-ROAD,2008
42101,2201040250,PM25-PRI,0.0884943,ON-ROAD,2008
24510,2230060250,PM25-PRI,0.00156312,ON-ROAD,2008
24510,2230001230,PM25-PRI,0.00340417,ON-ROAD,2008
42101,2230071250,PM25-PRI,0.0926273,ON-ROAD,2008
24510,2201040230,PM25-PRI,0.713419,ON-ROAD,2008
42101,2201001330,PM25-PRI,1.22959,ON-ROAD,2008
24510,2230071170,PM25-PRI,0.000630612,ON-ROAD,2008
42101,2230073310,PM25-PRI,0.0174029,ON-ROAD,2008
24510,2201040330,PM25-PRI,0.065547,ON-ROAD,2008
24510,2201001170,PM25-PRI,0.00113884,ON-ROAD,2008
24510,2230001190,PM25-PRI,8.07E-07,ON-ROAD,2008
24510,2230072310,PM25-PRI,0.00380915,ON-ROAD,2008
24510,2230074330,PM25-PRI,0.0859027,ON-ROAD,2008
42101,2230072310,PM25-PRI,0.116233,ON-ROAD,2008
24510,2230075230,PM25-PRI,0.956349,ON-ROAD,2008
42101,2201020330,PM25-PRI,0.23667,ON-ROAD,2008
24510,2201080310,PM25-PRI,0.0200476,ON-ROAD,2008
42101,2230060330,PM25-PRI,0.0535892,ON-ROAD,2008
24510,2201001170,PM25-PRI,0.00303216,ON-ROAD,2008
24510,2201020170,PM25-PRI,0.0015397,ON-ROAD,2008
42101,2201001290,PM25-PRI,1.81258,ON-ROAD,2008
24510,2230071270,PM25-PRI,0.546694,ON-ROAD,2008
24510,2230001290,PM25-PRI,0.00246471,ON-ROAD,2008
42101,2230074330,PM25-PRI,0.177342,ON-ROAD,2008
42101,2230074270,PM25-PRI,0.426418,ON-ROAD,2008
42101,2230071250,PM25-PRI,0.00537206,ON-ROAD,2008
24510,2230075290,PM25-PRI,0.00394734,ON-ROAD,2008
42101,2201070310,PM25-PRI,0.0396216,ON-ROAD,2008
42101,2201070250,PM25-PRI,0.0209811,ON-ROAD,2008
24510,2201020250,PM25-PRI,0.172833,ON-ROAD,2008
24510,2230001190,PM25-PRI,2.15E-06,ON-ROAD,2008
24510,2201001310,PM25-PRI,0.278949,ON-ROAD,2008
24510,2230075270,PM25-PRI,0.761417,ON-ROAD,2008
24510,2230075170,PM25-PRI,0.00304313,ON-ROAD,2008
42101,2201020310,PM25-PRI,0.168586,ON-ROAD,2008
42101,2201040250,PM25-PRI,0.0784023,ON-ROAD,2008
42101,2230060270,PM25-PRI,0.010004,ON-ROAD,2008
42101,2201070330,PM25-PRI,0.0737079,ON-ROAD,2008
24510,2230072330,PM25-PRI,0.0910945,ON-ROAD,2008
42101,2230074330,PM25-PRI,0.105097,ON-ROAD,2008
42101,2201040250,PM25-PRI,0.0331932,ON-ROAD,2008
42101,2230001230,PM25-PRI,0.104686,ON-ROAD,2008
24510,2201001330,PM25-PRI,0.78155,ON-ROAD,2008
24510,2230072170,PM25-PRI,1.70E-05,ON-ROAD,2008
42101,2230075330,PM25-PRI,0.00552404,ON-ROAD,2008
24510,2230071230,PM25-PRI,0.0192684,ON-ROAD,2008
24510,2230073310,PM25-PRI,0.00874289,ON-ROAD,2008
42101,2201001230,PM25-PRI,6.2374,ON-ROAD,2008
24510,2201020230,PM25-PRI,1.6208,ON-ROAD,2008
24510,2230001270,PM25-PRI,0.103374,ON-ROAD,2008
42101,2230001290,PM25-PRI,0.00166615,ON-ROAD,2008
24510,2230075170,PM25-PRI,5.00E-05,ON-ROAD,2008
42101,2230001250,PM25-PRI,0.000362827,ON-ROAD,2008
24510,2230073190,PM25-PRI,0.00186511,ON-ROAD,2008
24510,2201001230,PM25-PRI,2.50075,ON-ROAD,2008
42101,2230001230,PM25-PRI,0.00276082,ON-ROAD,2008
42101,2230071310,PM25-PRI,0.00379958,ON-ROAD,2008
42101,2201001310,PM25-PRI,1.74596,ON-ROAD,2008
24510,2201040190,PM25-PRI,0.000679537,ON-ROAD,2008
42101,2230073250,PM25-PRI,0.00518216,ON-ROAD,2008
24510,2230072170,PM25-PRI,0.000398828,ON-ROAD,2008
24510,2230071290,PM25-PRI,0.018308,ON-ROAD,2008
24510,2201080270,PM25-PRI,0.00782944,ON-ROAD,2008
24510,2230074330,PM25-PRI,0.0509061,ON-ROAD,2008
24510,2230060190,PM25-PRI,0.000419506,ON-ROAD,2008
42101,2230074250,PM25-PRI,0.0299219,ON-ROAD,2008
24510,2201040170,PM25-PRI,0.000679178,ON-ROAD,2008
42101,2201020230,PM25-PRI,0.224415,ON-ROAD,2008
42101,2201001250,PM25-PRI,0.820597,ON-ROAD,2008
42101,2230075250,PM25-PRI,0.00157274,ON-ROAD,2008
42101,2230073230,PM25-PRI,4.99982,ON-ROAD,2008
24510,2201070190,PM25-PRI,0.000153593,ON-ROAD,2008
24510,2201001330,PM25-PRI,0.293543,ON-ROAD,2008
42101,2201070290,PM25-PRI,0.0369533,ON-ROAD,2008
42101,2230073330,PM25-PRI,0.0323704,ON-ROAD,2008
42101,2201020250,PM25-PRI,0.0295244,ON-ROAD,2008
24510,2230072290,PM25-PRI,0.00775357,ON-ROAD,2008
42101,2230074330,PM25-PRI,4.62817,ON-ROAD,2008
24510,2201001290,PM25-PRI,1.85667,ON-ROAD,2008
24510,2201020290,PM25-PRI,0.979223,ON-ROAD,2008
24510,2230071270,PM25-PRI,0.013535,ON-ROAD,2008
42101,2230073250,PM25-PRI,0.00921482,ON-ROAD,2008
42101,2230072290,PM25-PRI,0.0173929,ON-ROAD,2008
24510,2230074330,PM25-PRI,1.7211,ON-ROAD,2008
24510,2201070230,PM25-PRI,1.63042,ON-ROAD,2008
24510,2230060230,PM25-PRI,0.032132,ON-ROAD,2008
24510,2201070170,PM25-PRI,0.000153575,ON-ROAD,2008
42101,2201040310,PM25-PRI,0.0711346,ON-ROAD,2008
24510,2201070290,PM25-PRI,0.070935,ON-ROAD,2008
24510,2201040290,PM25-PRI,0.455771,ON-ROAD,2008
42101,2230075270,PM25-PRI,0.00749904,ON-ROAD,2008
24510,2230072270,PM25-PRI,0.0153034,ON-ROAD,2008
24510,2201070190,PM25-PRI,6.11E-05,ON-ROAD,2008
42101,2230074310,PM25-PRI,0.0565014,ON-ROAD,2008
24510,2230071170,PM25-PRI,1.56E-05,ON-ROAD,2008
42101,2201001230,PM25-PRI,3.00399,ON-ROAD,2008
24510,2201070170,PM25-PRI,6.11E-05,ON-ROAD,2008
24510,2230075190,PM25-PRI,0.00254864,ON-ROAD,2008
42101,2230071290,PM25-PRI,0.401193,ON-ROAD,2008
24510,2201040330,PM25-PRI,0.174764,ON-ROAD,2008
42101,2230060310,PM25-PRI,0.00279143,ON-ROAD,2008
42101,2201040290,PM25-PRI,0.356383,ON-ROAD,2008
24510,2201080230,PM25-PRI,0.0977231,ON-ROAD,2008
42101,2201080330,PM25-PRI,0.0123685,ON-ROAD,2008
42101,2230073230,PM25-PRI,0.151232,ON-ROAD,2008
24510,2230073330,PM25-PRI,0.00887563,ON-ROAD,2008
24510,2201070270,PM25-PRI,0.0567243,ON-ROAD,2008
42101,2230074270,PM25-PRI,11.1323,ON-ROAD,2008
42101,2230075230,PM25-PRI,0.0258021,ON-ROAD,2008
42101,2230001250,PM25-PRI,0.0137579,ON-ROAD,2008
42101,2230071270,PM25-PRI,0.782855,ON-ROAD,2008
42101,2230060270,PM25-PRI,0.132327,ON-ROAD,2008
42101,2201080270,PM25-PRI,0.162007,ON-ROAD,2008
24510,2230060310,PM25-PRI,0.0975755,ON-ROAD,2008
42101,2201001310,PM25-PRI,2.25525,ON-ROAD,2008
42101,2230074310,PM25-PRI,2.48818,ON-ROAD,2008
24510,2230073230,PM25-PRI,2.3054,ON-ROAD,2008
42101,2201020270,PM25-PRI,0.56378,ON-ROAD,2008
24510,2201020170,PM25-PRI,0.000577111,ON-ROAD,2008
42101,2230075250,PM25-PRI,0.000887845,ON-ROAD,2008
24510,2201080330,PM25-PRI,0.00712173,ON-ROAD,2008
42101,2230073330,PM25-PRI,0.0182042,ON-ROAD,2008
24510,2230001250,PM25-PRI,0.000442375,ON-ROAD,2008
42101,2230071230,PM25-PRI,1.52021,ON-ROAD,2008
24510,2201080290,PM25-PRI,0.00482924,ON-ROAD,2008
24510,2201020250,PM25-PRI,0.210333,ON-ROAD,2008
42101,2230075330,PM25-PRI,0.478469,ON-ROAD,2008
24510,2201001270,PM25-PRI,3.71447,ON-ROAD,2008
24510,2230072190,PM25-PRI,3.02E-05,ON-ROAD,2008
42101,2230060270,PM25-PRI,0.00374931,ON-ROAD,2008
42101,2230060310,PM25-PRI,0.00104617,ON-ROAD,2008
24510,2230001270,PM25-PRI,0.00149177,ON-ROAD,2008
24510,2230060270,PM25-PRI,0.48799,ON-ROAD,2008
42101,2201070250,PM25-PRI,0.175862,ON-ROAD,2008
24510,2201080310,PM25-PRI,0.00139969,ON-ROAD,2008
24510,2230075230,PM25-PRI,0.0157352,ON-ROAD,2008
42101,2201070250,PM25-PRI,0.00853203,ON-ROAD,2008
24510,2201001230,PM25-PRI,1.19829,ON-ROAD,2008
24510,2230001290,PM25-PRI,0.000926296,ON-ROAD,2008
24510,2230072330,PM25-PRI,0.00386703,ON-ROAD,2008
42101,2230072270,PM25-PRI,0.520128,ON-ROAD,2008
42101,2230071330,PM25-PRI,0.0070676,ON-ROAD,2008
24510,2230071170,PM25-PRI,4.17E-05,ON-ROAD,2008
42101,2230071250,PM25-PRI,0.00201189,ON-ROAD,2008
42101,2230071230,PM25-PRI,0.0330192,ON-ROAD,2008
24510,2230060270,PM25-PRI,0.0374145,ON-ROAD,2008
24510,2230060230,PM25-PRI,0.0120449,ON-ROAD,2008
24510,2230074190,PM25-PRI,0.000230418,ON-ROAD,2008
24510,2201040290,PM25-PRI,0.515961,ON-ROAD,2008
42101,2201040290,PM25-PRI,0.15224,ON-ROAD,2008
24510,2230074230,PM25-PRI,0.483988,ON-ROAD,2008
42101,2230071310,PM25-PRI,0.174972,ON-ROAD,2008
42101,2230001330,PM25-PRI,0.00112952,ON-ROAD,2008
24510,2230073170,PM25-PRI,7.23E-05,ON-ROAD,2008
24510,2230071310,PM25-PRI,0.136072,ON-ROAD,2008
24510,2201070310,PM25-PRI,0.0141523,ON-ROAD,2008
42101,2230072250,PM25-PRI,0.00225872,ON-ROAD,2008
24510,2230074170,PM25-PRI,0.00781482,ON-ROAD,2008
42101,2201020290,PM25-PRI,0.135414,ON-ROAD,2008
42101,2201080290,PM25-PRI,0.0967188,ON-ROAD,2008
24510,2201020250,PM25-PRI,0.0788369,ON-ROAD,2008
42101,2230075290,PM25-PRI,0.00384239,ON-ROAD,2008
42101,2230001290,PM25-PRI,0.063208,ON-ROAD,2008
24510,2201001310,PM25-PRI,0.597611,ON-ROAD,2008
24510,2230001250,PM25-PRI,0.0115212,ON-ROAD,2008
45019,2230075230,PM25-PRI,0.0131797,ON-ROAD,2008
45019,2230072170,PM25-PRI,0.00199126,ON-ROAD,2008
45019,2230074130,PM25-PRI,0.0692278,ON-ROAD,2008
45019,2201080210,PM25-PRI,0.000332242,ON-ROAD,2008
45019,2201020290,PM25-PRI,0.315972,ON-ROAD,2008
45019,2230060190,PM25-PRI,0.00324751,ON-ROAD,2008
45019,2230060250,PM25-PRI,0.0348085,ON-ROAD,2008
45019,2201070230,PM25-PRI,0.198803,ON-ROAD,2008
45019,2230001330,PM25-PRI,0.000303728,ON-ROAD,2008
45019,2230001130,PM25-PRI,0.013668,ON-ROAD,2008
45019,2230074210,PM25-PRI,0.024907,ON-ROAD,2008
45019,2230073210,PM25-PRI,0.00247248,ON-ROAD,2008
45019,2230073250,PM25-PRI,0.0140982,ON-ROAD,2008
45019,2230073130,PM25-PRI,0.0206232,ON-ROAD,2008
45019,2230074290,PM25-PRI,0.147839,ON-ROAD,2008
45019,2230074150,PM25-PRI,0.027278,ON-ROAD,2008
45019,2201080250,PM25-PRI,0.0010652,ON-ROAD,2008
45019,2230071210,PM25-PRI,0.00274812,ON-ROAD,2008
45019,2230072330,PM25-PRI,0.00394955,ON-ROAD,2008
45019,2201020250,PM25-PRI,0.232364,ON-ROAD,2008
45019,2201040190,PM25-PRI,0.00963475,ON-ROAD,2008
45019,2230071250,PM25-PRI,0.00330149,ON-ROAD,2008
45019,2201020210,PM25-PRI,0.031546,ON-ROAD,2008
45019,2201020170,PM25-PRI,0.15871,ON-ROAD,2008
45019,2230060330,PM25-PRI,0.000757921,ON-ROAD,2008
45019,2230075330,PM25-PRI,0.00147994,ON-ROAD,2008
45019,2230074170,PM25-PRI,1.22708,ON-ROAD,2008
45019,2201001230,PM25-PRI,1.97001,ON-ROAD,2008
45019,2230075170,PM25-PRI,0.110779,ON-ROAD,2008
45019,2230075250,PM25-PRI,0.188364,ON-ROAD,2008
45019,2230071170,PM25-PRI,0.0894927,ON-ROAD,2008
45019,2230071190,PM25-PRI,0.0142073,ON-ROAD,2008
45019,2230001170,PM25-PRI,0.000407793,ON-ROAD,2008
45019,2201080290,PM25-PRI,0.0481548,ON-ROAD,2008
45019,2230071190,PM25-PRI,0.000308244,ON-ROAD,2008
45019,2201001310,PM25-PRI,0.783944,ON-ROAD,2008
45019,2230074270,PM25-PRI,0.524227,ON-ROAD,2008
45019,2230060170,PM25-PRI,0.0204563,ON-ROAD,2008
45019,2201040310,PM25-PRI,0.0720988,ON-ROAD,2008
45019,2201070330,PM25-PRI,0.0162431,ON-ROAD,2008
45019,2230073210,PM25-PRI,0.00439699,ON-ROAD,2008
45019,2201020190,PM25-PRI,0.0220815,ON-ROAD,2008
45019,2230001270,PM25-PRI,0.00455163,ON-ROAD,2008
45019,2201070190,PM25-PRI,0.00316578,ON-ROAD,2008
45019,2230060230,PM25-PRI,0.0101372,ON-ROAD,2008
45019,2230001150,PM25-PRI,0.00538562,ON-ROAD,2008
45019,2230071170,PM25-PRI,0.00194165,ON-ROAD,2008
45019,2230071270,PM25-PRI,0.0216721,ON-ROAD,2008
45019,2230075270,PM25-PRI,1.23648,ON-ROAD,2008
45019,2230073130,PM25-PRI,0.682901,ON-ROAD,2008
45019,2201070250,PM25-PRI,0.0339076,ON-ROAD,2008
45019,2230072290,PM25-PRI,0.018812,ON-ROAD,2008
45019,2201040270,PM25-PRI,0.259464,ON-ROAD,2008
45019,2201040270,PM25-PRI,0.6963,ON-ROAD,2008
45019,2201001270,PM25-PRI,2.8212,ON-ROAD,2008
45019,2230072270,PM25-PRI,0.0395297,ON-ROAD,2008
45019,2230075210,PM25-PRI,0.00039569,ON-ROAD,2008
45019,2201001130,PM25-PRI,0.236048,ON-ROAD,2008
45019,2201001250,PM25-PRI,0.429778,ON-ROAD,2008
45019,2201070270,PM25-PRI,0.091407,ON-ROAD,2008
45019,2230001230,PM25-PRI,0.0548325,ON-ROAD,2008
45019,2230072250,PM25-PRI,0.00338585,ON-ROAD,2008
45019,2201070250,PM25-PRI,0.0139248,ON-ROAD,2008
45019,2230073190,PM25-PRI,0.000740159,ON-ROAD,2008
45019,2230075250,PM25-PRI,0.00224792,ON-ROAD,2008
45019,2230073290,PM25-PRI,0.0440417,ON-ROAD,2008
45019,2230072170,PM25-PRI,0.0541499,ON-ROAD,2008
45019,2230071250,PM25-PRI,0.00881138,ON-ROAD,2008
45019,2201070310,PM25-PRI,0.0618497,ON-ROAD,2008
45019,2201040190,PM25-PRI,0.00983791,ON-ROAD,2008
45019,2201040290,PM25-PRI,0.331366,ON-ROAD,2008
45019,2230072190,PM25-PRI,0.00031612,ON-ROAD,2008
45019,2230073270,PM25-PRI,0.092545,ON-ROAD,2008
45019,2201020270,PM25-PRI,0.663953,ON-ROAD,2008
45019,2201001270,PM25-PRI,1.05929,ON-ROAD,2008
45019,2201001210,PM25-PRI,0.108267,ON-ROAD,2008
45019,2230001290,PM25-PRI,0.0021661,ON-ROAD,2008
45019,2201001290,PM25-PRI,0.504109,ON-ROAD,2008
45019,2230060290,PM25-PRI,0.108739,ON-ROAD,2008
45019,2201001130,PM25-PRI,0.491478,ON-ROAD,2008
45019,2230072150,PM25-PRI,0.00347103,ON-ROAD,2008
45019,2230001270,PM25-PRI,0.0613907,ON-ROAD,2008
45019,2230071230,PM25-PRI,0.892181,ON-ROAD,2008
45019,2230075310,PM25-PRI,0.00410036,ON-ROAD,2008
45019,2201080190,PM25-PRI,0.00142849,ON-ROAD,2008
45019,2230074190,PM25-PRI,0.00745613,ON-ROAD,2008
45019,2201070270,PM25-PRI,1.87785,ON-ROAD,2008
45019,2230074270,PM25-PRI,0.310655,ON-ROAD,2008
45019,2230001250,PM25-PRI,0.000693388,ON-ROAD,2008
45019,2230072270,PM25-PRI,0.604405,ON-ROAD,2008
45019,2230060190,PM25-PRI,0.000161426,ON-ROAD,2008
45019,2201001310,PM25-PRI,0.29435,ON-ROAD,2008
45019,2201080150,PM25-PRI,0.00880629,ON-ROAD,2008
45019,2201070230,PM25-PRI,1.70371,ON-ROAD,2008
45019,2230075150,PM25-PRI,0.0012957,ON-ROAD,2008
45019,2230001250,PM25-PRI,0.00935217,ON-ROAD,2008
45019,2201001330,PM25-PRI,0.188236,ON-ROAD,2008
45019,2230075150,PM25-PRI,0.108573,ON-ROAD,2008
45019,2230060170,PM25-PRI,0.000382159,ON-ROAD,2008
45019,2230073290,PM25-PRI,0.0247652,ON-ROAD,2008
45019,2230001290,PM25-PRI,0.000813405,ON-ROAD,2008
45019,2201040310,PM25-PRI,0.193485,ON-ROAD,2008
45019,2230074330,PM25-PRI,0.0931556,ON-ROAD,2008
45019,2230073310,PM25-PRI,0.0144604,ON-ROAD,2008
45019,2201020190,PM25-PRI,0.0251959,ON-ROAD,2008
45019,2201070210,PM25-PRI,0.0105752,ON-ROAD,2008
45019,2201020250,PM25-PRI,0.269864,ON-ROAD,2008
45019,2230074230,PM25-PRI,0.468225,ON-ROAD,2008
45019,2230073170,PM25-PRI,0.00829131,ON-ROAD,2008
45019,2230075230,PM25-PRI,1.10439,ON-ROAD,2008
45019,2201040150,PM25-PRI,0.0587126,ON-ROAD,2008
45019,2230060310,PM25-PRI,0.00315378,ON-ROAD,2008
45019,2201020150,PM25-PRI,0.15555,ON-ROAD,2008
45019,2201001170,PM25-PRI,0.197593,ON-ROAD,2008
45019,2201080210,PM25-PRI,0.0017735,ON-ROAD,2008
45019,2230073190,PM25-PRI,0.0435863,ON-ROAD,2008
45019,2230071130,PM25-PRI,0.0048295,ON-ROAD,2008
45019,2230073230,PM25-PRI,0.04648,ON-ROAD,2008
45019,2230075210,PM25-PRI,0.000701089,ON-ROAD,2008
45019,2201080270,PM25-PRI,0.101188,ON-ROAD,2008
45019,2201020150,PM25-PRI,0.0583011,ON-ROAD,2008
45019,2230072230,PM25-PRI,0.0353068,ON-ROAD,2008
45019,2230075130,PM25-PRI,0.0018559,ON-ROAD,2008
45019,2230001330,PM25-PRI,0.000808829,ON-ROAD,2008
45019,2230071330,PM25-PRI,0.0102784,ON-ROAD,2008
45019,2201040130,PM25-PRI,0.149004,ON-ROAD,2008
45019,2230072170,PM25-PRI,0.00354155,ON-ROAD,2008
45019,2230075270,PM25-PRI,0.0147561,ON-ROAD,2008
45019,2230072270,PM25-PRI,0.0222258,ON-ROAD,2008
45019,2230001210,PM25-PRI,0.000216258,ON-ROAD,2008
45019,2201020130,PM25-PRI,0.14796,ON-ROAD,2008
45019,2230060130,PM25-PRI,0.0508813,ON-ROAD,2008
45019,2230075290,PM25-PRI,0.00396337,ON-ROAD,2008
45019,2230071330,PM25-PRI,0.00385114,ON-ROAD,2008
45019,2201080150,PM25-PRI,0.000614025,ON-ROAD,2008
45019,2230073310,PM25-PRI,0.025716,ON-ROAD,2008
45019,2201020210,PM25-PRI,0.0841662,ON-ROAD,2008
45019,2201040290,PM25-PRI,0.329168,ON-ROAD,2008
45019,2201001150,PM25-PRI,0.193658,ON-ROAD,2008
45019,2201040130,PM25-PRI,0.0578204,ON-ROAD,2008
45019,2201001230,PM25-PRI,0.946125,ON-ROAD,2008
45019,2201080310,PM25-PRI,0.0281177,ON-ROAD,2008
45019,2230074290,PM25-PRI,6.51798,ON-ROAD,2008
45019,2230001190,PM25-PRI,6.47E-05,ON-ROAD,2008
45019,2230073150,PM25-PRI,0.0081262,ON-ROAD,2008
45019,2230074210,PM25-PRI,0.650735,ON-ROAD,2008
45019,2230073330,PM25-PRI,0.00924742,ON-ROAD,2008
45019,2230001310,PM25-PRI,0.017059,ON-ROAD,2008
45019,2230060130,PM25-PRI,0.000950553,ON-ROAD,2008
45019,2230001150,PM25-PRI,0.000399673,ON-ROAD,2008
45019,2201001310,PM25-PRI,0.676065,ON-ROAD,2008
45019,2201070310,PM25-PRI,0.521808,ON-ROAD,2008
45019,2230060290,PM25-PRI,0.00202976,ON-ROAD,2008
45019,2230060210,PM25-PRI,0.000202664,ON-ROAD,2008
45019,2230075290,PM25-PRI,0.588437,ON-ROAD,2008
45019,2201040170,PM25-PRI,0.0619696,ON-ROAD,2008
45019,2230074210,PM25-PRI,0.0147598,ON-ROAD,2008
45019,2230060210,PM25-PRI,0.00053924,ON-ROAD,2008
45019,2230072210,PM25-PRI,0.00187813,ON-ROAD,2008
45019,2230073210,PM25-PRI,0.145599,ON-ROAD,2008
45019,2230060330,PM25-PRI,0.00201684,ON-ROAD,2008
45019,2201040330,PM25-PRI,0.122912,ON-ROAD,2008
45019,2230074290,PM25-PRI,0.249477,ON-ROAD,2008
45019,2201020330,PM25-PRI,0.117985,ON-ROAD,2008
45019,2230001190,PM25-PRI,2.43E-05,ON-ROAD,2008
45019,2201001250,PM25-PRI,0.16137,ON-ROAD,2008
45019,2230060130,PM25-PRI,0.00252919,ON-ROAD,2008
45019,2230074250,PM25-PRI,2.08647,ON-ROAD,2008
45019,2230075270,PM25-PRI,0.00832824,ON-ROAD,2008
45019,2201040230,PM25-PRI,0.597389,ON-ROAD,2008
45019,2230075230,PM25-PRI,0.00743855,ON-ROAD,2008
45019,2201080150,PM25-PRI,0.00327766,ON-ROAD,2008
45019,2230060230,PM25-PRI,0.00380951,ON-ROAD,2008
45019,2201070190,PM25-PRI,0.00130009,ON-ROAD,2008
45019,2230060270,PM25-PRI,0.228495,ON-ROAD,2008
45019,2230074190,PM25-PRI,0.00441848,ON-ROAD,2008
45019,2201080170,PM25-PRI,0.00898522,ON-ROAD,2008
45019,2230073230,PM25-PRI,0.0826586,ON-ROAD,2008
45019,2230001170,PM25-PRI,0.00549505,ON-ROAD,2008
45019,2230073170,PM25-PRI,0.274552,ON-ROAD,2008
45019,2230071270,PM25-PRI,0.998891,ON-ROAD,2008
45019,2201080230,PM25-PRI,0.0333392,ON-ROAD,2008
45019,2201020310,PM25-PRI,0.184496,ON-ROAD,2008
45019,2230074130,PM25-PRI,3.05214,ON-ROAD,2008
45019,2230071310,PM25-PRI,0.0160725,ON-ROAD,2008
45019,2230073150,PM25-PRI,0.269085,ON-ROAD,2008
45019,2230071230,PM25-PRI,0.0193569,ON-ROAD,2008
45019,2230001130,PM25-PRI,0.000380885,ON-ROAD,2008
45019,2230001230,PM25-PRI,0.00152662,ON-ROAD,2008
45019,2201080330,PM25-PRI,0.0179907,ON-ROAD,2008
45019,2230071290,PM25-PRI,0.0275261,ON-ROAD,2008
45019,2230060190,PM25-PRI,6.07E-05,ON-ROAD,2008
45019,2230072130,PM25-PRI,0.00495291,ON-ROAD,2008
45019,2201080130,PM25-PRI,0.00831823,ON-ROAD,2008
45019,2230060170,PM25-PRI,0.00101683,ON-ROAD,2008
45019,2230073170,PM25-PRI,0.0046623,ON-ROAD,2008
45019,2201020130,PM25-PRI,0.339844,ON-ROAD,2008
45019,2230001330,PM25-PRI,0.0109092,ON-ROAD,2008
45019,2230075310,PM25-PRI,0.343589,ON-ROAD,2008
45019,2230075190,PM25-PRI,0.000118453,ON-ROAD,2008
45019,2201020230,PM25-PRI,1.58223,ON-ROAD,2008
45019,2230074250,PM25-PRI,0.0798599,ON-ROAD,2008
45019,2201070230,PM25-PRI,0.0816422,ON-ROAD,2008
45019,2230071290,PM25-PRI,0.0103136,ON-ROAD,2008
45019,2230073310,PM25-PRI,0.851542,ON-ROAD,2008
45019,2230073250,PM25-PRI,0.00792757,ON-ROAD,2008
45019,2230073250,PM25-PRI,0.466837,ON-ROAD,2008
45019,2230072150,PM25-PRI,0.00195161,ON-ROAD,2008
45019,2201001330,PM25-PRI,0.501331,ON-ROAD,2008
45019,2201020250,PM25-PRI,0.101146,ON-ROAD,2008
45019,2201080270,PM25-PRI,0.0373268,ON-ROAD,2008
45019,2201040230,PM25-PRI,0.617791,ON-ROAD,2008
45019,2230072290,PM25-PRI,0.0105772,ON-ROAD,2008
45019,2230060330,PM25-PRI,0.0406037,ON-ROAD,2008
45019,2201070150,PM25-PRI,0.0195444,ON-ROAD,2008
45019,2201080130,PM25-PRI,0.00155831,ON-ROAD,2008
45019,2230072330,PM25-PRI,0.107403,ON-ROAD,2008
45019,2230071230,PM25-PRI,0.0516618,ON-ROAD,2008
45019,2201001290,PM25-PRI,1.3426,ON-ROAD,2008
45019,2201070330,PM25-PRI,0.0395528,ON-ROAD,2008
